customer_id,age,tenure_months,monthly_charge,state,plan,signup_date,support_tickets,churned,last_payment,data_source,cancellation_reason,notes
C03887,29,109,80.87,TX,basic,2020-11-22,2,0,$92.69,crm_export,,note-3887
C03888,27,67,73.29,NY,pro,2021-09-30,0,0,$94.66,crm_export,,note-3888
C03889,73,13,57.36,NY,basic,2020-01-21,1,0,$72.91,crm_export,,note-3889
C03890,56,108,69.96,FL,basic,2023-08-03,2,0,$111.27,crm_export,,note-3890
C03891,80,54,58.94,WA,pro,2023-06-02,2,1,$73.80,crm_export,moved,note-3891
C03892,47,82,93.99,ny,basic,2021-04-19,0,0,$90.66,crm_export,,note-3892
C03893,31,45,,NY,pro,2023-01-30,0,0,$68.00,crm_export,,note-3893
C03894,58,59,32.59,TX,basic,2022-01-19,2,0,$47.20,crm_export,,note-3894
C03895,80,58,28.01,TX,basic,2020-02-13,1,0,$61.50,crm_export,,note-3895
C03896,53,34,,CA,basic,2021-02-02,0,0,$99.48,crm_export,,note-3896
C03897,19,66,85.45,CA,basic,2020-03-20,0,0,$64.72,crm_export,,note-3897
C03898,38,88,41.21,CA,basic,2022-09-18,2,0,$60.67,crm_export,,note-3898
C03899,79,2,77.5,FL,basic,2023-01-01,0,1,$69.92,crm_export,price,note-3899
C03900,52,15,73.41,ny,basic,2022-05-14,2,0,$62.21,crm_export,,note-3900
C03901,81,101,68.38,FL,pro,2020-01-10,0,0,$93.88,crm_export,,note-3901
C03902,999,68,80.96,NY,basic,2020-11-26,1,1,$107.71,crm_export,service,note-3902
C03903,18,116,73.96,FL,pro,2021-10-18,0,0,$70.12,crm_export,,note-3903
C03904,76,72,2.26,CA,basic,2020-07-21,2,0,$80.81,crm_export,,note-3904
C03905,69,78,61.91,NY,basic,2020-05-30,0,1,$89.44,crm_export,moved,note-3905
C03906,65,107,80.63,NY,basic,2021-03-02,0,0,$72.17,crm_export,,note-3906
C03907,83,79,111.01,TX,pro,2022-04-08,2,0,$52.44,crm_export,,note-3907
C03908,999,39,112.16,TX,pro,2020-05-03,1,0,$61.81,crm_export,,note-3908
C03909,78,63,35.92,New York,basic,2023-10-29,2,0,$78.24,crm_export,,note-3909
C03910,33,28,61.26,FL,pro,2021-10-04,1,0,$77.88,crm_export,,note-3910
C03911,83,40,30.85,WA,basic,2020-08-28,1,0,$34.16,crm_export,,note-3911
C03912,30,81,,New York,basic,2020-01-29,1,0,$61.27,crm_export,,note-3912
C03913,54,17,95.32,CA,basic,2023-09-01,1,0,$55.26,crm_export,,note-3913
C03914,70,80,78.76,WA,basic,2022-04-12,1,0,$87.65,crm_export,,note-3914
C03915,23,70,74.15,FL,basic,2023-04-26,0,0,$56.04,crm_export,,note-3915
C03916,22,37,,WA,basic,2022-12-23,1,0,$60.78,crm_export,,note-3916
C03917,74,5,100.28,FL,basic,2023-10-12,1,0,$60.08,crm_export,,note-3917
C03918,22,84,98.95,FL,basic,2023-05-30,1,0,$85.83,crm_export,,note-3918
C03919,59,98,81.42,CA,basic,2022-12-08,0,0,$89.38,crm_export,,note-3919
C03920,80,87,61.27,TX,pro,2023-04-06,0,1,$79.87,crm_export,price,note-3920
C03921,59,50,89.18,NY,pro,2023-04-14,1,0,$92.13,crm_export,,note-3921
C03922,50,78,90.4,WA,basic,2020-12-22,3,0,$94.71,crm_export,,note-3922
C03923,45,49,65.23,CA,basic,2022-04-12,1,0,$33.79,crm_export,,note-3923
C03924,60,42,61.22,New York,basic,2023-10-12,1,0,$81.84,crm_export,,note-3924
C03925,56,39,98.33,TX,pro,2023-04-29,3,0,$62.60,crm_export,,note-3925
C03926,51,25,111.6,WA,basic,2020-05-27,2,0,$44.87,crm_export,,note-3926
C03927,28,116,51.27,WA,basic,2020-06-05,3,0,$63.61,crm_export,,note-3927
C03928,62,79,63.42,TX,enterprise,2020-10-07,0,1,$84.62,crm_export,price,note-3928
C03929,67,20,78.77,TX,basic,2022-11-04,0,0,$99.10,crm_export,,note-3929
C03930,65,103,82.16,NY,basic,2021-07-05,0,0,$43.10,crm_export,,note-3930
C03931,999,18,56.94,WA,pro,2022-05-30,1,0,$82.37,crm_export,,note-3931
C03932,65,71,117.09,CA,enterprise,2020-07-14,2,0,$109.31,crm_export,,note-3932
C03933,66,19,80.55,CA,basic,2020-03-24,1,0,$106.62,crm_export,,note-3933
C03934,999,43,83.28,TX,basic,2022-12-15,0,0,$0.93,crm_export,,note-3934
C03935,74,79,113.97,NY,basic,2021-02-12,1,0,$113.58,crm_export,,note-3935
C03936,53,119,58.77,TX,basic,2020-03-01,0,0,$89.22,crm_export,,note-3936
C03937,49,119,,WA,basic,2020-10-29,2,0,$23.85,crm_export,,note-3937
C03938,66,107,,NY,basic,2021-03-28,1,0,$54.69,crm_export,,note-3938
C03939,52,28,65.69,WA,pro,2021-07-21,1,0,$95.16,crm_export,,note-3939
C03940,54,11,32.78,NY,pro,2023-06-09,0,0,$77.21,crm_export,,note-3940
C03941,38,108,88.7,NY,enterprise,2020-10-04,1,0,$58.52,crm_export,,note-3941
C03942,80,110,80.5,CA,pro,2022-04-25,0,0,$71.33,crm_export,,note-3942
C03943,82,33,63.07,FL,basic,2021-01-19,3,0,$80.92,crm_export,,note-3943
C03944,26,2,,WA,basic,2021-11-28,1,0,$58.41,crm_export,,note-3944
C03945,67,77,89.04,WA,basic,2021-02-18,1,0,$67.46,crm_export,,note-3945
C03946,19,9,41.61,CA,basic,2021-04-27,2,0,$87.94,crm_export,,note-3946
C03947,42,4,,FL,basic,2022-04-19,0,0,$55.98,crm_export,,note-3947
C03948,82,112,87.49,CA,pro,2022-04-05,0,0,$42.86,crm_export,,note-3948
C03949,29,-1,,FL,basic,2020-07-07,1,0,$57.25,crm_export,,note-3949
C03950,43,13,,FL,basic,2020-08-07,1,0,$52.22,crm_export,,note-3950
C03951,999,78,28.15,CA,basic,2020-12-03,1,0,$57.90,crm_export,,note-3951
C03952,999,44,67.06,calif.,enterprise,2023-06-13,0,0,$35.45,crm_export,,note-3952
C03953,49,64,40.92,CA,pro,2021-03-20,0,0,$74.71,crm_export,,note-3953
C03954,57,107,105.78,FL,basic,2022-03-20,0,0,$87.35,crm_export,,note-3954
C03955,81,28,41.07,FL,basic,2021-09-20,0,0,$53.77,crm_export,,note-3955
C03956,52,77,28.75,CA,enterprise,2021-05-10,0,0,$56.96,crm_export,,note-3956
C03957,67,99,73.33,TX,basic,2020-02-23,2,0,$66.25,crm_export,,note-3957
C03958,24,50,59.66,FL,pro,2021-09-09,3,0,$51.77,crm_export,,note-3958
C03959,32,116,,NY,pro,2023-10-30,4,0,$89.68,crm_export,,note-3959
C03960,81,53,83.15,FL,pro,2023-08-10,2,1,$52.23,crm_export,price,note-3960
C03961,75,55,20.21,calif.,basic,2021-02-24,0,0,$59.48,crm_export,,note-3961
C03962,61,106,44.09,NY,enterprise,2022-01-16,2,0,$54.73,crm_export,,note-3962
C03963,43,76,55.62,NY,basic,2021-02-06,0,0,$90.15,crm_export,,note-3963
C03964,31,104,90.06,NY,basic,2023-07-14,1,0,$65.38,crm_export,,note-3964
C03965,75,94,102.39,TX,basic,2022-02-15,1,0,$109.86,crm_export,,note-3965
C03966,999,85,97.57,NY,basic,2023-07-12,0,0,$77.08,crm_export,,note-3966
C03967,34,28,66.17,NY,basic,2023-04-10,3,0,$93.17,crm_export,,note-3967
C03968,57,47,9.32,FL,pro,2021-04-03,0,0,$63.51,crm_export,,note-3968
C03969,999,103,79.77,NY,pro,2021-10-01,0,0,$51.15,crm_export,,note-3969
C03970,999,73,,FL,basic,2022-03-08,4,0,$69.34,crm_export,,note-3970
C03971,80,33,100.84,CA,pro,2020-12-14,0,0,$56.42,crm_export,,note-3971
C03972,26,39,81.57,CA,enterprise,2023-03-10,1,1,$30.03,crm_export,price,note-3972
C03973,35,93,40.26,ny,basic,2022-03-03,2,0,$90.27,crm_export,,note-3973
C03974,24,21,56.87,calif.,pro,2020-10-17,1,0,$70.65,crm_export,,note-3974
C03975,64,13,118.35,FL,enterprise,2021-11-07,2,0,$55.99,crm_export,,note-3975
C03976,61,91,34.58,FL,pro,2023-02-24,1,0,$77.53,crm_export,,note-3976
C03977,84,34,41.3,CA,basic,2021-08-15,4,0,$70.94,crm_export,,note-3977
C03978,54,91,93.56,WA,pro,2022-09-21,0,1,$98.20,crm_export,price,note-3978
C03979,28,64,,TX,pro,2023-10-09,0,0,$78.66,crm_export,,note-3979
C03980,48,119,40.46,WA,basic,2021-04-14,2,0,$66.86,crm_export,,note-3980
C03981,23,62,108.2,TX,basic,2023-10-26,1,0,$83.87,crm_export,,note-3981
C03982,62,104,81.53,TX,basic,2021-08-03,2,0,$69.28,crm_export,,note-3982
C03983,63,102,60.45,FL,basic,2022-02-25,2,0,$73.68,crm_export,,note-3983
C03984,999,25,41.36,CA,basic,2022-12-18,1,0,$94.52,crm_export,,note-3984
C03985,40,119,121.19,FL,basic,2020-04-05,1,0,$46.63,crm_export,,note-3985
C03986,38,89,69.39,WA,pro,2022-09-09,1,0,$52.73,crm_export,,note-3986
C03987,22,12,,FL,pro,2022-03-04,0,0,$61.61,crm_export,,note-3987
C03988,45,0,92.34,CA,basic,2022-07-06,1,0,$64.54,crm_export,,note-3988
C03989,49,32,56.98,FL,basic,2023-08-26,2,0,$93.13,crm_export,,note-3989
C03990,68,1,57.18,calif.,basic,2021-11-10,0,0,$41.71,crm_export,,note-3990
C03991,68,42,106.16,CA,basic,2023-07-19,2,0,$69.41,crm_export,,note-3991
C03992,27,119,106.56,NY,pro,2022-03-05,0,0,$58.98,crm_export,,note-3992
C03993,37,57,23.08,NY,basic,2020-10-28,1,0,$104.01,crm_export,,note-3993
C03994,52,2,83.74,CA,enterprise,2022-07-02,2,0,$87.68,crm_export,,note-3994
C03995,40,59,66.97,CA,basic,2020-09-23,2,0,$74.77,crm_export,,note-3995
C03996,19,26,44.17,FL,basic,2023-06-12,0,0,$89.38,crm_export,,note-3996
C03997,74,102,76.54,TX,pro,2020-08-01,1,0,$43.61,crm_export,,note-3997
C03998,66,10,36.26,CA,basic,2021-11-29,0,0,$110.55,crm_export,,note-3998
C03999,52,92,58.34,TX,basic,2023-02-21,0,1,$53.16,crm_export,moved,note-3999
C04000,39,-1,50.04,FL,basic,2020-01-13,0,0,$95.14,crm_export,,note-4000
C04001,74,2,57.51,FL,pro,2021-11-17,0,0,$81.03,crm_export,,note-4001
C04002,20,80,68.21,NY,basic,2021-12-09,0,0,$75.29,crm_export,,note-4002
C04003,47,54,44.61,CA,pro,2021-04-18,0,0,$94.30,crm_export,,note-4003
C04004,71,92,109.33,WA,pro,2022-07-31,0,0,$89.93,crm_export,,note-4004
C04005,81,74,,FL,pro,2021-03-30,0,0,$72.15,crm_export,,note-4005
C04006,34,94,114.86,WA,pro,2021-06-08,1,0,$61.57,crm_export,,note-4006
C04007,61,55,66.0,NY,pro,2021-01-20,1,0,$72.46,crm_export,,note-4007
C04008,30,0,56.28,CA,pro,2022-05-24,1,0,$67.94,crm_export,,note-4008
C04009,25,15,,NY,basic,2023-05-20,0,0,$77.08,crm_export,,note-4009
C04010,41,55,55.55,NY,pro,2020-09-05,1,0,$90.41,crm_export,,note-4010
C04011,77,47,65.54,FL,pro,2021-07-27,2,0,$79.37,crm_export,,note-4011
C04012,64,95,88.0,FL,basic,2020-11-12,0,0,$73.70,crm_export,,note-4012
C04013,50,49,39.06,CA,pro,2020-12-07,0,0,$56.92,crm_export,,note-4013
C04014,36,103,87.78,TX,basic,2023-09-22,4,0,$76.49,crm_export,,note-4014
C04015,27,22,84.58,NY,basic,2022-09-21,0,0,$36.08,crm_export,,note-4015
C04016,36,46,101.73,FL,basic,2023-08-15,1,1,$54.05,crm_export,service,note-4016
C04017,28,90,,NY,basic,2022-06-08,1,0,$82.12,crm_export,,note-4017
C04018,30,14,102.5,TX,basic,2022-07-22,0,0,$87.70,crm_export,,note-4018
C04019,64,38,67.24,FL,basic,2022-09-28,0,0,$69.59,crm_export,,note-4019
C04020,26,90,48.43,NY,basic,2022-07-03,1,0,$74.02,crm_export,,note-4020
C04021,21,70,122.75,CA,basic,2023-02-24,0,0,$77.41,crm_export,,note-4021
C04022,54,93,31.83,FL,basic,2021-04-01,0,0,$83.63,crm_export,,note-4022
C04023,37,61,34.34,WA,basic,2020-05-21,2,0,$65.97,crm_export,,note-4023
C04024,48,103,84.13,TX,enterprise,2021-11-15,1,0,$50.34,crm_export,,note-4024
C04025,27,105,110.62,WA,pro,2020-01-03,1,0,$77.74,crm_export,,note-4025
C04026,32,116,74.74,CA,basic,2020-03-07,0,0,$109.17,crm_export,,note-4026
C04027,999,-1,94.98,WA,basic,2020-03-11,0,0,$51.55,crm_export,,note-4027
C04028,64,70,20.1,New York,basic,2020-04-18,2,0,$67.46,crm_export,,note-4028
C04029,999,13,57.51,ny,basic,2022-09-16,1,1,$62.28,crm_export,moved,note-4029
C04030,54,27,23.15,CA,basic,2022-04-16,1,0,$118.26,crm_export,,note-4030
C04031,52,36,89.51,FL,pro,2023-08-01,3,0,$50.79,crm_export,,note-4031
C04032,36,77,31.32,New York,pro,2021-02-09,2,0,$66.79,crm_export,,note-4032
C04033,36,51,38.05,CA,basic,2021-04-08,3,0,$62.71,crm_export,,note-4033
C04034,46,103,82.85,FL,pro,2021-11-17,0,0,$44.91,crm_export,,note-4034
C04035,999,35,96.55,WA,basic,2022-12-29,2,0,$43.83,crm_export,,note-4035
C04036,63,74,,New York,pro,2023-07-26,1,0,$81.37,crm_export,,note-4036
C04037,59,91,84.25,TX,enterprise,2022-10-17,2,0,$84.17,crm_export,,note-4037
C04038,38,117,83.44,CA,basic,2021-12-10,2,1,$58.81,crm_export,moved,note-4038
C04039,43,29,,CA,pro,2023-10-01,1,0,$98.18,crm_export,,note-4039
C04040,40,88,42.63,TX,pro,2020-09-10,0,0,$24.98,crm_export,,note-4040
C04041,61,10,84.12,NY,basic,2021-10-21,2,1,$44.83,crm_export,moved,note-4041
C04042,68,65,85.33,calif.,basic,2020-12-11,1,0,$53.51,crm_export,,note-4042
C04043,25,49,92.35,WA,pro,2020-08-20,0,0,$69.82,crm_export,,note-4043
C04044,45,115,77.8,NY,basic,2021-07-09,1,0,$60.98,crm_export,,note-4044
C04045,18,92,40.79,WA,basic,2022-12-07,3,0,$65.98,crm_export,,note-4045
C04046,48,-1,87.26,CA,pro,2021-03-23,1,0,$79.70,crm_export,,note-4046
C04047,34,102,,ny,basic,2023-02-20,0,0,$99.14,crm_export,,note-4047
C04048,40,49,57.93,FL,basic,2022-05-05,5,0,$86.05,crm_export,,note-4048
C04049,48,88,62.63,TX,enterprise,2022-09-17,1,0,$71.12,crm_export,,note-4049
C04050,39,3,52.74,TX,basic,2020-12-06,3,0,$68.40,crm_export,,note-4050
C04051,44,66,92.22,New York,basic,2023-04-23,2,0,$92.03,crm_export,,note-4051
C04052,69,5,34.55,calif.,pro,2020-10-12,1,0,$107.68,crm_export,,note-4052
C04053,72,86,45.16,WA,basic,2021-06-03,3,0,$82.77,crm_export,,note-4053
C04054,18,116,61.78,FL,pro,2023-01-01,2,0,$60.20,crm_export,,note-4054
C04055,43,81,110.34,FL,pro,2022-08-24,1,1,$75.18,crm_export,service,note-4055
C04056,999,100,96.36,TX,basic,2021-02-23,1,0,$81.61,crm_export,,note-4056
C04057,53,28,28.98,NY,basic,2021-01-04,2,0,$58.90,crm_export,,note-4057
C04058,31,119,103.78,TX,enterprise,2021-08-29,2,0,$87.32,crm_export,,note-4058
C04059,57,66,103.74,FL,enterprise,2021-09-17,0,0,$75.28,crm_export,,note-4059
C04060,27,80,40.65,WA,basic,2020-03-24,2,0,$93.29,crm_export,,note-4060
C04061,19,92,6.96,WA,basic,2020-12-05,1,0,$50.47,crm_export,,note-4061
C04062,60,76,68.19,CA,basic,2020-08-04,0,0,$35.17,crm_export,,note-4062
C04063,52,38,98.06,CA,enterprise,2020-08-04,2,0,$62.14,crm_export,,note-4063
C04064,68,73,109.78,WA,pro,2021-05-09,2,0,$70.47,crm_export,,note-4064
C04065,999,78,48.23,NY,basic,2020-02-20,0,0,$33.98,crm_export,,note-4065
C04066,75,102,113.8,TX,pro,2022-08-05,0,0,$57.83,crm_export,,note-4066
C04067,46,57,14.3,CA,basic,2022-07-28,3,0,$95.67,crm_export,,note-4067
C04068,67,60,60.8,CA,basic,2020-11-04,0,0,$80.67,crm_export,,note-4068
C04069,24,60,59.57,TX,pro,2023-05-10,0,0,$72.76,crm_export,,note-4069
C04070,24,13,98.81,N.Y.,basic,2022-04-11,0,0,$48.88,crm_export,,note-4070
C04071,70,10,102.46,FL,pro,2021-03-16,1,0,$95.01,crm_export,,note-4071
C04072,73,2,93.86,WA,basic,2020-09-28,0,0,$61.65,crm_export,,note-4072
C04073,81,79,36.24,CA,pro,2021-08-23,0,1,$71.90,crm_export,service,note-4073
C04074,39,50,91.57,NY,enterprise,2023-09-06,1,0,$78.15,crm_export,,note-4074
C04075,19,103,82.73,TX,basic,2020-01-05,0,0,$73.43,crm_export,,note-4075
C04076,83,84,28.22,TX,basic,2020-01-29,2,0,$99.84,crm_export,,note-4076
C04077,58,16,18.32,CA,pro,2021-07-31,3,0,$81.50,crm_export,,note-4077
C04078,34,12,,calif.,basic,2023-07-10,2,0,$76.77,crm_export,,note-4078
C04079,69,43,65.5,WA,pro,2021-01-28,1,1,$68.27,crm_export,price,note-4079
C04080,78,110,37.87,CA,basic,2022-11-12,2,0,$78.64,crm_export,,note-4080
C04081,37,5,64.8,WA,basic,2022-03-14,0,0,$65.80,crm_export,,note-4081
C04082,69,22,79.1,TX,pro,2020-10-06,1,0,$73.79,crm_export,,note-4082
C04083,70,3,67.93,TX,basic,2023-06-25,2,0,$63.17,crm_export,,note-4083
C04084,51,49,31.2,FL,basic,2020-08-16,3,0,$60.01,crm_export,,note-4084
C04085,60,-1,117.14,FL,basic,2021-12-09,0,1,$51.68,crm_export,service,note-4085
C04086,36,82,95.11,FL,pro,2022-07-16,0,0,$64.58,crm_export,,note-4086
C04087,80,59,,CA,enterprise,2022-08-03,1,0,$63.26,crm_export,,note-4087
C04088,83,17,,NY,basic,2023-04-11,0,1,$106.59,crm_export,price,note-4088
C04089,83,42,78.99,WA,basic,2022-09-14,2,0,$89.84,crm_export,,note-4089
C04090,67,62,41.76,CA,basic,2022-07-09,1,0,$67.32,crm_export,,note-4090
C04091,20,32,78.07,New York,pro,2020-08-01,3,0,$61.53,crm_export,,note-4091
C04092,42,84,36.73,TX,basic,2021-03-05,0,0,$82.30,crm_export,,note-4092
C04093,47,117,68.24,CA,basic,2021-04-30,1,0,$108.85,crm_export,,note-4093
C04094,82,24,40.79,CA,basic,2021-06-03,0,0,$85.93,crm_export,,note-4094
C04095,54,30,42.05,WA,basic,2020-06-07,3,1,$35.60,crm_export,service,note-4095
C04096,53,15,,CA,pro,2020-05-13,3,0,$87.26,crm_export,,note-4096
C04097,27,87,71.48,CA,basic,2021-09-09,2,1,$90.81,crm_export,moved,note-4097
C04098,71,55,75.19,CA,basic,2022-10-09,2,0,$113.98,crm_export,,note-4098
C04099,40,34,19.72,FL,basic,2023-05-27,1,0,$65.03,crm_export,,note-4099
C04100,24,26,55.07,WA,basic,2023-08-09,3,0,$72.77,crm_export,,note-4100
C04101,84,8,81.53,CA,basic,2021-11-04,1,0,$79.00,crm_export,,note-4101
C04102,30,57,,FL,basic,2023-06-11,2,0,$54.72,crm_export,,note-4102
C04103,19,81,16.15,FL,basic,2021-09-30,0,0,$52.91,crm_export,,note-4103
C04104,23,28,75.18,NY,basic,2021-10-24,2,1,$77.99,crm_export,moved,note-4104
C04105,48,0,79.16,CA,basic,2020-10-20,3,0,$39.14,crm_export,,note-4105
C04106,24,56,102.09,TX,pro,2022-05-29,1,0,$43.66,crm_export,,note-4106
C04107,74,81,53.62,CA,basic,2021-03-10,1,0,$86.31,crm_export,,note-4107
C04108,52,41,13.95,CA,basic,2021-11-10,0,0,$79.96,crm_export,,note-4108
C04109,39,30,45.08,TX,pro,2023-08-04,1,0,$94.99,crm_export,,note-4109
C04110,18,18,42.57,WA,basic,2022-02-03,2,0,$79.26,crm_export,,note-4110
C04111,50,89,88.42,WA,basic,2021-02-28,1,0,$70.21,crm_export,,note-4111
C04112,999,-1,2.08,FL,pro,2022-07-27,1,0,$95.78,crm_export,,note-4112
C04113,83,92,58.79,NY,basic,2022-10-20,4,0,$61.54,crm_export,,note-4113
C04114,37,62,,NY,enterprise,2022-04-29,2,0,$63.33,crm_export,,note-4114
C04115,49,86,70.18,FL,basic,2020-02-28,0,0,$68.71,crm_export,,note-4115
C04116,19,47,92.41,CA,pro,2020-11-12,0,0,$79.01,crm_export,,note-4116
C04117,26,2,28.96,TX,pro,2020-06-28,4,0,$68.67,crm_export,,note-4117
C04118,999,44,29.95,FL,basic,2023-08-31,1,1,$40.30,crm_export,price,note-4118
C04119,21,84,105.93,WA,basic,2021-03-12,1,0,$64.67,crm_export,,note-4119
C04120,66,77,72.53,CA,pro,2021-10-26,0,0,$69.37,crm_export,,note-4120
C04121,81,118,72.58,NY,basic,2023-06-15,2,0,$72.30,crm_export,,note-4121
C04122,84,119,42.05,NY,basic,2023-10-19,0,0,$61.01,crm_export,,note-4122
C04123,35,29,72.52,TX,enterprise,2020-11-03,1,0,$80.11,crm_export,,note-4123
C04124,70,1,41.35,CA,pro,2023-04-18,2,0,$37.79,crm_export,,note-4124
C04125,51,32,99.67,WA,enterprise,2022-10-14,1,0,$78.32,crm_export,,note-4125
C04126,21,105,138.2,WA,pro,2022-05-09,0,0,$105.86,crm_export,,note-4126
C04127,24,97,82.1,ny,pro,2020-08-22,1,0,$57.86,crm_export,,note-4127
C04128,54,11,54.13,TX,pro,2022-08-25,0,0,$71.15,crm_export,,note-4128
C04129,46,19,6.66,TX,pro,2022-05-07,4,0,$65.06,crm_export,,note-4129
C04130,18,67,27.89,CA,pro,2021-09-16,1,0,$65.40,crm_export,,note-4130
C04131,80,79,108.87,WA,pro,2022-04-01,3,0,$49.43,crm_export,,note-4131
C04132,66,117,44.27,FL,basic,2020-10-22,1,0,$109.83,crm_export,,note-4132
C04133,51,90,60.73,NY,basic,2022-05-20,0,0,$77.72,crm_export,,note-4133
C04134,84,25,86.38,TX,basic,2020-08-02,2,0,$56.58,crm_export,,note-4134
C04135,83,4,107.06,NY,enterprise,2021-02-04,1,0,$54.31,crm_export,,note-4135
C04136,83,76,65.01,NY,pro,2021-11-23,1,0,$71.23,crm_export,,note-4136
C04137,35,66,59.88,NY,basic,2020-08-14,1,0,$26.65,crm_export,,note-4137
C04138,999,110,71.79,CA,basic,2023-07-03,2,0,$91.06,crm_export,,note-4138
C04139,51,69,54.31,WA,basic,2023-05-26,2,0,$59.72,crm_export,,note-4139
C04140,66,60,55.65,FL,basic,2021-10-26,1,0,$77.78,crm_export,,note-4140
C04141,75,36,80.3,WA,pro,2022-03-08,3,0,$78.71,crm_export,,note-4141
C04142,28,10,74.63,CA,pro,2021-02-12,2,0,$89.31,crm_export,,note-4142
C04143,48,105,123.29,FL,basic,2020-10-23,2,0,$79.85,crm_export,,note-4143
C04144,26,99,80.97,TX,basic,2023-09-07,0,1,$84.86,crm_export,service,note-4144
C04145,36,19,98.78,FL,basic,2021-08-01,0,0,$90.38,crm_export,,note-4145
C04146,45,84,43.22,New York,basic,2023-08-28,0,0,$63.40,crm_export,,note-4146
C04147,75,43,83.13,NY,pro,2020-04-03,0,0,$113.03,crm_export,,note-4147
C04148,75,52,51.93,CA,pro,2020-05-29,2,0,$77.06,crm_export,,note-4148
C04149,44,101,79.89,CA,pro,2021-10-27,0,1,$69.44,crm_export,service,note-4149
C04150,40,101,87.21,TX,basic,2022-12-30,1,0,$53.18,crm_export,,note-4150
C04151,53,22,71.25,CA,basic,2021-08-16,0,1,$65.86,crm_export,service,note-4151
C04152,79,36,130.18,CA,enterprise,2023-03-21,1,0,$78.04,crm_export,,note-4152
C04153,83,98,105.7,CA,enterprise,2020-07-04,1,0,$71.91,crm_export,,note-4153
C04154,33,110,99.43,NY,basic,2023-04-13,1,0,$106.55,crm_export,,note-4154
C04155,30,9,89.11,CA,pro,2021-09-14,1,1,$62.20,crm_export,price,note-4155
C04156,999,100,114.08,TX,basic,2021-02-03,2,0,$83.59,crm_export,,note-4156
C04157,38,58,34.08,FL,basic,2022-06-14,1,0,$47.49,crm_export,,note-4157
C04158,31,70,104.26,NY,enterprise,2022-12-25,2,0,$113.66,crm_export,,note-4158
C04159,20,9,45.22,CA,enterprise,2023-07-23,0,0,$46.13,crm_export,,note-4159
C04160,45,81,55.89,TX,enterprise,2020-05-02,3,0,$111.49,crm_export,,note-4160
C04161,44,81,84.03,CA,basic,2022-09-11,1,0,$67.28,crm_export,,note-4161
C04162,55,79,100.83,FL,basic,2021-03-16,5,0,$25.31,crm_export,,note-4162
C04163,31,94,41.16,NY,pro,2021-12-04,1,0,$97.04,crm_export,,note-4163
C04164,65,113,57.19,TX,pro,2021-10-08,1,0,$71.65,crm_export,,note-4164
C04165,63,101,72.44,NY,basic,2022-12-14,0,0,$60.93,crm_export,,note-4165
C04166,48,89,65.34,NY,basic,2021-07-11,1,0,$82.83,crm_export,,note-4166
C04167,999,117,91.35,CA,basic,2021-01-26,0,0,$83.29,crm_export,,note-4167
C04168,51,80,155.9,TX,pro,2021-11-13,1,0,$78.29,crm_export,,note-4168
C04169,63,80,80.48,CA,pro,2022-07-25,2,0,$92.70,crm_export,,note-4169
C04170,42,65,51.62,FL,basic,2023-03-30,2,0,$75.05,crm_export,,note-4170
C04171,35,92,37.59,NY,basic,2020-01-08,1,0,$82.99,crm_export,,note-4171
C04172,51,8,61.87,TX,basic,2022-03-06,0,0,$59.56,crm_export,,note-4172
C04173,999,60,46.49,TX,basic,2020-04-11,1,0,$85.31,crm_export,,note-4173
C04174,44,51,81.69,FL,basic,2022-05-17,1,0,$59.65,crm_export,,note-4174
C04175,41,109,81.3,FL,basic,2022-05-23,1,1,$47.51,crm_export,service,note-4175
C04176,38,8,58.42,TX,pro,2023-04-12,2,0,$65.87,crm_export,,note-4176
C04177,66,77,119.62,WA,basic,2020-09-26,0,0,$64.48,crm_export,,note-4177
C04178,48,22,51.61,NY,pro,2023-01-17,1,1,$88.56,crm_export,service,note-4178
C04179,49,106,67.01,FL,basic,2022-08-22,0,1,$40.94,crm_export,service,note-4179
C04180,999,102,85.98,NY,basic,2022-07-20,2,0,$91.87,crm_export,,note-4180
C04181,42,28,,FL,basic,2022-06-10,1,0,$57.54,crm_export,,note-4181
C04182,24,104,101.94,TX,pro,2022-02-08,1,0,$20.70,crm_export,,note-4182
C04183,75,59,80.71,WA,basic,2020-03-30,1,0,$45.85,crm_export,,note-4183
C04184,999,116,96.27,NY,basic,2023-02-12,1,0,$63.85,crm_export,,note-4184
C04185,56,-1,53.37,TX,basic,2021-07-03,2,0,$78.88,crm_export,,note-4185
C04186,35,4,92.95,CA,basic,2020-05-26,0,0,$67.33,crm_export,,note-4186
C04187,32,24,92.62,FL,basic,2022-05-08,2,0,$45.81,crm_export,,note-4187
C04188,20,48,107.82,CA,basic,2023-08-19,0,0,$54.43,crm_export,,note-4188
C04189,78,25,,TX,basic,2022-09-25,3,0,$46.14,crm_export,,note-4189
C04190,46,15,47.32,CA,basic,2020-12-10,1,1,$75.18,crm_export,moved,note-4190
C04191,999,117,90.58,NY,pro,2023-02-16,1,0,$68.19,crm_export,,note-4191
C04192,67,104,3.72,TX,basic,2023-03-31,2,1,$82.28,crm_export,price,note-4192
C04193,20,52,82.3,NY,enterprise,2021-04-07,1,0,$34.60,crm_export,,note-4193
C04194,55,25,,New York,pro,2022-01-01,1,0,$59.32,crm_export,,note-4194
C04195,51,21,55.59,CA,basic,2023-03-17,0,0,$110.58,crm_export,,note-4195
